,Value (%),Level,Frequency (Hz),Voltage (V)
600,2.3,1507.0,600.0,1.5582672545426723
601,2.35,1540.0,600.0,1.5675357373943286
602,2.4,1572.0,600.0,1.5812333554124562
603,2.45,1605.0,600.0,1.5901202266182461
604,2.5,1638.0,600.0,1.5974746510574642
605,2.55,1671.0,600.0,1.6032477272377612
606,2.6,1703.0,600.0,1.6165232323740315
607,2.65,1736.0,600.0,1.6187806012634582
608,2.7,1769.0,600.0,1.6214471826410586
609,2.75,1802.0,600.0,1.6307130654133761
610,2.8,1834.0,600.0,1.6283505933164317
611,2.85,1867.0,600.0,1.6336161540085876
612,2.9,1900.0,600.0,1.6402129553269984
613,2.95,1933.0,600.0,1.6389748175420271
614,3.0,1966.0,600.0,1.6422434172917681
615,3.1,2031.0,600.0,1.6538271707998884
616,3.2,2097.0,600.0,1.6593231385235012
617,3.25,2129.0,600.0,1.6585853160069541
618,3.3,2162.0,600.0,1.6623259301614308
619,3.4,2228.0,600.0,1.665739434333313
620,3.5,2293.0,600.0,1.67309055867183
621,3.6,2359.0,600.0,1.676103550621045
622,3.7,2424.0,600.0,1.6791648440443017
623,3.75,2457.0,600.0,1.6866863735831665
624,3.8,2490.0,600.0,1.6824457441694234
625,3.9,2555.0,600.0,1.6872990922818634
626,4.0,2621.0,600.0,1.687569800543217
627,4.25,2785.0,600.0,1.696378269356351
628,4.5,2949.0,600.0,1.7048678284371286
629,4.75,3112.0,600.0,1.7177251208105517
630,5.0,3276.0,600.0,1.729981294839313
631,5.25,3440.0,600.0,1.7301442998138161
632,5.5,3604.0,600.0,1.741552347959821
633,5.75,3768.0,600.0,1.7517469590746653
634,6.0,3932.0,600.0,1.757684140263057
635,6.5,4259.0,600.0,1.7635903205053678
636,7.0,4587.0,600.0,1.7849821733328914
637,7.5,4915.0,600.0,1.8064369280800605
638,10.0,6553.0,600.0,1.863211560704333
639,12.5,8191.0,600.0,1.9343351312234576
640,15.0,9830.0,600.0,2.013914159782669
641,17.5,11468.0,600.0,2.081560824195025
642,20.0,13106.0,600.0,2.156802320383278
643,22.5,14745.0,600.0,2.227081165123393
644,25.0,16383.0,600.0,2.293873103451607
645,27.5,18021.0,600.0,2.3706879476545772
646,30.0,19660.0,600.0,2.4359151382304893
647,32.5,21298.0,600.0,2.509861794903343
648,35.0,22936.0,600.0,2.578437487667414
649,37.5,24575.0,600.0,2.6503014807824052
650,40.0,26213.0,600.0,2.7170799186985404
651,42.5,27851.0,600.0,2.7851795969357105
652,45.0,29490.0,600.0,2.8484652282597906
653,47.5,31128.0,600.0,2.8985396564099646
654,50.0,32767.0,600.0,2.936196805614854
655,52.5,34405.0,600.0,2.9648708806781094
656,55.0,36043.0,600.0,2.9870594578196017
657,57.5,37682.0,600.0,3.0026096323732707
658,60.0,39320.0,600.0,3.011211194872215
659,62.5,40958.0,600.0,3.0151802159968675
660,65.0,42597.0,600.0,3.015956439685301
661,65.5,42924.0,600.0,3.016098844031051
662,66.0,43252.0,600.0,3.0161306450015246
663,66.5,43580.0,600.0,3.016093043854046
664,67.0,43907.0,600.0,3.0160977439974426
665,67.5,44235.0,600.0,3.0161632459964287
666,68.0,44563.0,600.0,3.0160816435061206
667,68.5,44890.0,600.0,3.0160824435305202
668,69.0,45218.0,600.0,3.0160088412843553
669,69.5,45546.0,600.0,3.0161266448794115
670,70.0,45873.0,600.0,3.016088643719723
671,70.5,46201.0,600.0,3.0160822435244197
672,71.0,46529.0,600.0,3.0159985409700587
673,71.5,46856.0,600.0,3.016029841925258
674,72.0,47184.0,600.0,3.016028441882531
675,72.5,47512.0,600.0,3.015974340231525
676,73.0,47839.0,600.0,3.015916038452323
677,73.5,48167.0,600.0,3.0158566366395583
678,74.0,48495.0,600.0,3.0157731340913174
679,74.5,48822.0,600.0,3.015703731973389
680,75.0,49150.0,600.0,3.0156481302765523
681,75.5,49478.0,600.0,3.015822235589741
682,76.0,49805.0,600.0,3.015778234247027
683,76.5,50133.0,600.0,3.0156861314361776
684,77.0,50461.0,600.0,3.01581793545853
685,77.5,50788.0,600.0,3.0158448362794585
686,78.0,51116.0,600.0,3.015729632763782
687,78.5,51444.0,600.0,3.0156085290681505
688,79.0,51771.0,600.0,3.01524331792294
689,79.5,52099.0,600.0,3.0153507212006767
690,80.0,52427.0,600.0,3.015214117031974
691,82.5,54065.0,600.0,3.0154123230805863
692,85.0,55703.0,600.0,3.0154977256866866
693,87.5,57342.0,600.0,3.0156171293305536
694,90.0,58980.0,600.0,3.0156997318512984
695,92.5,60618.0,600.0,3.015619529403817
696,95.0,62257.0,600.0,3.015419423297281
697,97.5,63895.0,600.0,3.015361321524167
698,100.0,65534.0,600.0,3.0153164201538565
699,0.0,0.0,650.0,0.1650604372447886
700,0.05,32.0,650.0,0.16544244890285964
701,0.1,65.0,650.0,0.16444671851557932
702,0.12,78.0,650.0,0.16483843046967972
703,0.14,91.0,650.0,0.1652954444166376
704,0.15,98.0,650.0,0.16410520809350715
705,0.16,104.0,650.0,0.16450602032532702
706,0.18,117.0,650.0,0.1635291905148461
707,0.2,131.0,650.0,0.16358589224524725
708,0.21,137.0,650.0,0.16401720540787953
709,0.22,144.0,650.0,0.1648293301919617
710,0.23,150.0,650.0,0.16486803137302766
711,0.24,157.0,650.0,0.1651243391949223
712,0.25,163.0,650.0,0.16534204583880024
713,0.26,170.0,650.0,0.165495050508132
714,0.27,176.0,650.0,0.1651410397045803
715,0.28,183.0,650.0,0.16539074732505207
716,0.29,190.0,650.0,0.1652381426679266
717,0.3,196.0,650.0,0.16534484592425228
718,0.31,203.0,650.0,0.16526894360789757
719,0.32,209.0,650.0,0.1650027354838704
720,0.33,216.0,650.0,0.16529184430677127
721,0.34,222.0,650.0,0.16506733745536556
722,0.35,229.0,650.0,0.1650548370738846
723,0.36,235.0,650.0,0.16450682034974193
724,0.37,242.0,650.0,0.1647403274758119
725,0.38,249.0,650.0,0.16492363306985675
726,0.39,255.0,650.0,0.16533244554582346
727,0.4,262.0,650.0,0.1651592402600181
728,0.41,268.0,650.0,0.1657233574755079
729,0.42,275.0,650.0,0.16833003702505484
730,0.43,281.0,650.0,0.16792252458876294
731,0.44,288.0,650.0,0.18030330242011827
732,0.45,294.0,650.0,0.18043750651570273
733,0.46,301.0,650.0,0.1805452098025445
734,0.47,308.0,650.0,0.20303279606921645
735,0.48,314.0,650.0,0.20224507202978642
736,0.49,321.0,650.0,0.22222658181707142
737,0.5,327.0,650.0,0.22265439487289004
738,0.51,334.0,650.0,0.2221485794366282
739,0.52,340.0,650.0,0.24806887046113402
740,0.53,347.0,650.0,0.24844998209173955
741,0.54,353.0,650.0,0.2802700531632409
742,0.55,360.0,650.0,0.2803156545548881
743,0.56,366.0,650.0,0.2789514129215389
744,0.57,373.0,650.0,0.32107249835505525
745,0.58,380.0,650.0,0.3209203937131879
746,0.59,386.0,650.0,0.3611029199865739
747,0.6,393.0,650.0,0.3594907707876822
748,0.61,399.0,650.0,0.39425393167515915
749,0.62,406.0,650.0,0.39418002941984354
750,0.63,412.0,650.0,0.3920170634113617
751,0.64,419.0,650.0,0.42961281074251545
752,0.65,425.0,650.0,0.42916669712820477
753,0.66,432.0,650.0,0.45864939686879996
754,0.67,439.0,650.0,0.4583483876827314
755,0.68,445.0,650.0,0.4578456723410764
756,0.69,452.0,650.0,0.4889729222693559
757,0.7,458.0,650.0,0.4891705282998181
758,0.71,465.0,650.0,0.5188146329660944
759,0.72,471.0,650.0,0.5233085701101708
760,0.73,478.0,650.0,0.522200436292608
761,0.74,484.0,650.0,0.5537534992156768
762,0.75,491.0,650.0,0.556259175682849
763,0.76,498.0,650.0,0.5939924272103086
764,0.77,504.0,650.0,0.5909743351054412
765,0.78,511.0,650.0,0.6271592393810842
766,0.79,517.0,650.0,0.6248180679342016
767,0.8,524.0,650.0,0.628984395080416
768,0.81,530.0,650.0,0.6675062706747672
769,0.82,537.0,650.0,0.6582985896786351
770,0.83,543.0,650.0,0.706007345634327
771,0.84,550.0,650.0,0.6974895856929251
772,0.85,557.0,650.0,0.7019574220404666
773,0.86,563.0,650.0,0.7433308846583399
774,0.87,570.0,650.0,0.7411691186864834
775,0.88,576.0,650.0,0.7717202510330502
776,0.89,583.0,650.0,0.7705448151615963
777,0.9,589.0,650.0,0.7733057994201484
778,0.91,596.0,650.0,0.8053013758476545
779,0.92,602.0,650.0,0.8013220544083968
780,0.93,609.0,650.0,0.8314687744132838
781,0.94,616.0,650.0,0.8328555167332983
782,0.95,622.0,650.0,0.83484317739189
783,0.96,629.0,650.0,0.8605003603869711
784,0.97,635.0,650.0,0.8592694228217408
785,0.98,642.0,650.0,0.8779730936124722
786,0.99,648.0,650.0,0.8829921467818241
787,1.0,655.0,650.0,0.9051804239142986
788,1.02,668.0,650.0,0.9060972518936764
789,1.04,681.0,650.0,0.9247005196203508
790,1.05,688.0,650.0,0.9537226053041175
791,1.06,694.0,650.0,0.9469924999175943
792,1.08,707.0,650.0,0.967813035309919
793,1.1,720.0,650.0,0.9955838828089217
794,1.12,733.0,650.0,0.9924388868312642
795,1.14,747.0,650.0,1.0142331519394472
796,1.15,753.0,650.0,1.0272711498275724
797,1.16,760.0,650.0,1.0354960008301022
798,1.18,773.0,650.0,1.0538329604296997
799,1.2,786.0,650.0,1.0681860984527125
800,1.22,799.0,650.0,1.0841514856776597
801,1.24,812.0,650.0,1.0841646860805005
802,1.25,819.0,650.0,1.0978130025940707
803,1.26,825.0,650.0,1.1021608352793908
804,1.28,838.0,650.0,1.1223433512008973
805,1.3,851.0,650.0,1.1369681975157928
806,1.32,865.0,650.0,1.1435529984679642
807,1.34,878.0,650.0,1.1515956439100252
808,1.35,884.0,650.0,1.1662648915799425
809,1.36,891.0,650.0,1.1672384212897013
810,1.38,904.0,650.0,1.1885825726615102
811,1.4,917.0,650.0,1.1967756226935684
812,1.42,930.0,650.0,1.2108440520279498
813,1.44,943.0,650.0,1.2254471976805856
814,1.45,950.0,650.0,1.227905872713396
815,1.46,956.0,650.0,1.2297600292977715
816,1.48,969.0,650.0,1.2426964240852107
817,1.5,983.0,650.0,1.259593239735092
818,1.55,1015.0,650.0,1.2863723569688983
819,1.6,1048.0,650.0,1.3137694930631316
820,1.65,1081.0,650.0,1.3338734065858933
821,1.7,1114.0,650.0,1.360962333274331
822,1.75,1146.0,650.0,1.383321315616309
823,1.8,1179.0,650.0,1.4101935356913937
824,1.85,1212.0,650.0,1.429015910104674
825,1.9,1245.0,650.0,1.4544283856318825
826,1.95,1277.0,650.0,1.4750564151493952
827,2.0,1310.0,650.0,1.4943199030243741
828,2.05,1343.0,650.0,1.5301229956480535
829,2.1,1376.0,650.0,1.5510171332865423
830,2.15,1408.0,650.0,1.569796606390569
831,2.2,1441.0,650.0,1.5864081133335393
832,2.25,1474.0,650.0,1.6056275998657075
833,2.3,1507.0,650.0,1.6238378555986164
834,2.35,1540.0,650.0,1.6423640209723147
835,2.4,1572.0,650.0,1.6608959865230328
836,2.45,1605.0,650.0,1.6777232000488185
837,2.5,1638.0,650.0,1.6935427828241751
838,2.55,1671.0,650.0,1.7082288310067983
839,2.6,1703.0,650.0,1.717581316422008
840,2.65,1736.0,650.0,1.7333883988158603
841,2.7,1769.0,650.0,1.7418937583788425
842,2.75,1802.0,650.0,1.74789624156009
843,2.8,1834.0,650.0,1.7571981254310554
844,2.85,1867.0,650.0,1.7610288423352682
845,2.9,1900.0,650.0,1.7655401800103543
846,2.95,1933.0,650.0,1.774548154911948
847,3.0,1966.0,650.0,1.7770338307687492
848,3.1,2031.0,650.0,1.7882436728659747
849,3.2,2097.0,650.0,1.7958872061280944
850,3.25,2129.0,650.0,1.7966688299813598
851,3.3,2162.0,650.0,1.8001964376354012
852,3.4,2228.0,650.0,1.8069132426160275
853,3.5,2293.0,650.0,1.814695680117167
854,3.6,2359.0,650.0,1.816713641700482
855,3.7,2424.0,650.0,1.8263061344401041
856,3.75,2457.0,650.0,1.8227262251899425
857,3.8,2490.0,650.0,1.827946484499624
858,3.9,2555.0,650.0,1.8320806106631269
859,4.0,2621.0,650.0,1.8397635451276926
860,4.25,2785.0,650.0,1.8460678375194304
861,4.5,2949.0,650.0,1.8525532354380527
862,4.75,3112.0,650.0,1.8577976954862858
863,5.0,3276.0,650.0,1.866625264882328
864,5.25,3440.0,650.0,1.8709570970793419
865,5.5,3604.0,650.0,1.8858657520553832
866,5.75,3768.0,650.0,1.8951858364817964
867,6.0,3932.0,650.0,1.900803907931725
868,6.5,4259.0,650.0,1.9148173355876017
869,7.0,4587.0,650.0,1.9317700529434765
870,7.5,4915.0,650.0,1.9457801804986423
871,10.0,6553.0,650.0,2.011708892483244
872,12.5,8191.0,650.0,2.0845276147342546
873,15.0,9830.0,650.0,2.155907193066092
874,17.5,11468.0,650.0,2.232859841474577
875,20.0,13106.0,650.0,2.296722390404899
876,22.5,14745.0,650.0,2.375322989104818
877,25.0,16383.0,650.0,2.4475907945431903
878,27.5,18021.0,650.0,2.5144434347238547
879,30.0,19660.0,650.0,2.5783112838159665
880,32.5,21298.0,650.0,2.6528642589922056
881,35.0,22936.0,650.0,2.717441329728045
882,37.5,24575.0,650.0,2.7854929064973315
883,40.0,26213.0,650.0,2.8421119343729795
884,42.5,27851.0,650.0,2.89180225080118
885,45.0,29490.0,650.0,2.927115328470826
886,47.5,31128.0,650.0,2.956970839588839
887,50.0,32767.0,650.0,2.978776405041961
888,52.5,34405.0,650.0,2.9949422983859253
889,55.0,36043.0,650.0,3.0054129179239175
890,57.5,37682.0,650.0,3.010986688021942
891,60.0,39320.0,650.0,3.0124628330702854
892,62.5,40958.0,650.0,3.012558435987888
893,65.0,42597.0,650.0,3.0126718394487315
894,65.5,42924.0,650.0,3.0128888460712755
895,66.0,43252.0,650.0,3.0129264472187742
896,66.5,43580.0,650.0,3.0129991494374684
897,67.0,43907.0,650.0,3.0129472478535497
898,67.5,44235.0,650.0,3.013062851381499
899,68.0,44563.0,650.0,3.013083752019343
900,68.5,44890.0,650.0,3.013061051326553
901,69.0,45218.0,650.0,3.0130540511129387
902,69.5,45546.0,650.0,3.0130604513082475
903,70.0,45873.0,650.0,3.013082951994923
904,70.5,46201.0,650.0,3.0130708516256393
905,71.0,46529.0,650.0,3.0130823519765895
906,71.5,46856.0,650.0,3.0132381567313824
907,72.0,47184.0,650.0,3.013144553874864
908,72.5,47512.0,650.0,3.0128108436907257
909,73.0,47839.0,650.0,3.012511734562625
910,73.5,48167.0,650.0,3.0125344352554047
911,74.0,48495.0,650.0,3.0128188439349413
912,74.5,48822.0,650.0,3.013090052211571
913,75.0,49150.0,650.0,3.0132256563498903
914,75.5,49478.0,650.0,3.0132135559806343
915,76.0,49805.0,650.0,3.0131959554435057
916,76.5,50133.0,650.0,3.013181354997926
917,77.0,50461.0,650.0,3.0131539541617354
918,77.5,50788.0,650.0,3.0132561572806966
919,78.0,51116.0,650.0,3.0132512571311687
920,78.5,51444.0,650.0,3.0132092558493757
921,79.0,51771.0,650.0,3.013254057216596
922,79.5,52099.0,650.0,3.0132554572593295
923,80.0,52427.0,650.0,3.0133671606682366
924,82.5,54065.0,650.0,3.013306558818838
925,85.0,55703.0,650.0,3.013278357958212
926,87.5,57342.0,650.0,3.0132682576499734
927,90.0,58980.0,650.0,3.0132796579978844
928,92.5,60618.0,650.0,3.0133600604515545
929,95.0,62257.0,650.0,3.0133303595451757
930,97.5,63895.0,650.0,3.0133598604454694
931,100.0,65534.0,650.0,3.013352960234876
932,0.0,0.0,700.0,0.16070060419324422
933,0.05,32.0,700.0,0.15849413685720384
934,0.1,65.0,700.0,0.1561685658864102
935,0.12,78.0,700.0,0.15590485783867966
936,0.14,91.0,700.0,0.15639617283242194
937,0.15,98.0,700.0,0.15718379686880024
938,0.16,104.0,700.0,0.15615266540116599
939,0.18,117.0,700.0,0.15598296022217345
940,0.2,131.0,700.0,0.1561456651875355
941,0.21,137.0,700.0,0.15687668749656572
942,0.22,144.0,700.0,0.15763101051667766
943,0.23,150.0,700.0,0.15706979338969082
944,0.24,157.0,700.0,0.15735180199590973
945,0.25,163.0,700.0,0.15840313408001933
946,0.26,170.0,700.0,0.15836143280739692
947,0.27,176.0,700.0,0.15738590303659164
948,0.28,183.0,700.0,0.15630947018646765
949,0.29,190.0,700.0,0.15680678536332227
950,0.3,196.0,700.0,0.15775161419721073
951,0.31,203.0,700.0,0.15622586763511992
952,0.32,209.0,700.0,0.15597776006347752
953,0.33,216.0,700.0,0.157401103500472
954,0.34,222.0,700.0,0.1572000973662514
955,0.35,229.0,700.0,0.15692498897061072
956,0.36,235.0,700.0,0.1573134008239993
957,0.37,242.0,700.0,0.1573832029541921
958,0.38,249.0,700.0,0.15641777349162259
959,0.39,255.0,700.0,0.15766021140781972
960,0.4,262.0,700.0,0.15739900343638463
961,0.41,268.0,700.0,0.15761691008636633
962,0.42,275.0,700.0,0.16128912215338548
963,0.43,281.0,700.0,0.1608694093447677
964,0.44,288.0,700.0,0.17361299824823817
965,0.45,294.0,700.0,0.17344069298989814
966,0.46,301.0,700.0,0.17290027649769504
967,0.47,308.0,700.0,0.19530056010009972
968,0.48,314.0,700.0,0.19562537001251418
969,0.49,321.0,700.0,0.21495615994140393
970,0.5,327.0,700.0,0.21428023931394413
971,0.51,334.0,700.0,0.2134186130191964
972,0.52,340.0,700.0,0.23864738294015364
973,0.53,347.0,700.0,0.23848107786492587
974,0.54,353.0,700.0,0.27183809584032775
975,0.55,360.0,700.0,0.2727303230689426
976,0.56,366.0,700.0,0.2723998129825731
977,0.57,373.0,700.0,0.31173831349833797
978,0.58,380.0,700.0,0.30973935249489
979,0.59,386.0,700.0,0.3552493413495284
980,0.6,393.0,700.0,0.35409990627155247
981,0.61,399.0,700.0,0.39055021864681133
982,0.62,406.0,700.0,0.3919648618182938
983,0.63,412.0,700.0,0.389618490212715
984,0.64,419.0,700.0,0.42320461517990526
985,0.65,425.0,700.0,0.4227995028168594
986,0.66,432.0,700.0,0.4582562848719756
987,0.67,439.0,700.0,0.455321295303201
988,0.68,445.0,700.0,0.4555016008056867
989,0.69,452.0,700.0,0.4850410022766818
990,0.7,458.0,700.0,0.4835161557420544
991,0.71,465.0,700.0,0.5157006379345055
992,0.72,471.0,700.0,0.5140870886928907
993,0.73,478.0,700.0,0.5213869114658042
994,0.74,484.0,700.0,0.5536692966460145
995,0.75,491.0,700.0,0.5513040244636384
996,0.76,498.0,700.0,0.5826658815515633
997,0.77,504.0,700.0,0.5903345155797032
998,0.78,511.0,700.0,0.6220940848048313
999,0.79,517.0,700.0,0.6208966482619692
1000,0.8,524.0,700.0,0.6265211199072226
1001,0.81,530.0,700.0,0.6554371023529766
1002,0.82,537.0,700.0,0.6556835098727359
1003,0.83,543.0,700.0,0.6929341466719565
1004,0.84,550.0,700.0,0.701046394238108
1005,0.85,557.0,700.0,0.694774702841272
1006,0.86,563.0,700.0,0.73797232112796
1007,0.87,570.0,700.0,0.7362384682149704
1008,0.88,576.0,700.0,0.7730150905484194
1009,0.89,583.0,700.0,0.7782538504226768
1010,0.9,589.0,700.0,0.7788733693288933
1011,0.91,596.0,700.0,0.8089525872737767
1012,0.92,602.0,700.0,0.7996866044984302
1013,0.93,609.0,700.0,0.8350845847590528
1014,0.94,616.0,700.0,0.8307068511612291
1015,0.95,622.0,700.0,0.8307843535264164
1016,0.96,629.0,700.0,0.8589209121860396
1017,0.97,635.0,700.0,0.8628046307077213
1018,0.98,642.0,700.0,0.8821424208502451
1019,0.99,648.0,700.0,0.8860923413922501
1020,1.0,655.0,700.0,0.9035766749717683
1021,1.02,668.0,700.0,0.9029532559465256
1022,1.04,681.0,700.0,0.9247092198858589
1023,1.05,688.0,700.0,0.9478656265633124
1024,1.06,694.0,700.0,0.9550392454847886
1025,1.08,707.0,700.0,0.9708024265388875
1026,1.1,720.0,700.0,0.9926364928617162
1027,1.12,733.0,700.0,0.9936209229041364
1028,1.14,747.0,700.0,1.0093268022095379
1029,1.15,753.0,700.0,1.0330574264107184
1030,1.16,760.0,700.0,1.0310176641621107
1031,1.18,773.0,700.0,1.047582469679864
1032,1.2,786.0,700.0,1.0648506966643287
1033,1.22,799.0,700.0,1.0813664006835986
1034,1.24,812.0,700.0,1.0843362913174803
1035,1.25,819.0,700.0,1.1017689233191814
1036,1.26,825.0,700.0,1.1061979584826194
1037,1.28,838.0,700.0,1.1181749239906
1038,1.3,851.0,700.0,1.13482663216039
1039,1.32,865.0,700.0,1.1459858727133987
1040,1.34,878.0,700.0,1.1563138878994046
1041,1.35,884.0,700.0,1.1665620006469792
1042,1.36,891.0,700.0,1.1699673045686185
1043,1.38,904.0,700.0,1.1816464609881832
1044,1.4,917.0,700.0,1.1978191545396255
1045,1.42,930.0,700.0,1.214393260341185
1046,1.44,943.0,700.0,1.2250140844630302
1047,1.45,950.0,700.0,1.2301168401867775
1048,1.46,956.0,700.0,1.22739995727408
1049,1.48,969.0,700.0,1.2377413728690374
1050,1.5,983.0,700.0,1.2564156427625268
1051,1.55,1015.0,700.0,1.2899518662068494
1052,1.6,1048.0,700.0,1.3087806408154503
1053,1.65,1081.0,700.0,1.3365678888149675
1054,1.7,1114.0,700.0,1.3573186220770772
1055,1.75,1146.0,700.0,1.3851925727225562
1056,1.8,1179.0,700.0,1.4131553260780652
1057,1.85,1212.0,700.0,1.4329351297097634
1058,1.9,1245.0,700.0,1.4586049130893803
1059,1.95,1277.0,700.0,1.4790086357615864
1060,2.0,1310.0,700.0,1.4972895936521509
1061,2.05,1343.0,700.0,1.527989130527649
1062,2.1,1376.0,700.0,1.55310029685964
1063,2.15,1408.0,700.0,1.5709241408001886
1064,2.2,1441.0,700.0,1.588398274068413
1065,2.25,1474.0,700.0,1.607456655684074
1066,2.3,1507.0,700.0,1.6229636289193474
1067,2.35,1540.0,700.0,1.6459610307443457
1068,2.4,1572.0,700.0,1.6604648733664915
1069,2.45,1605.0,700.0,1.6782923174169038
1070,2.5,1638.0,700.0,1.6974818030335304
1071,2.55,1671.0,700.0,1.7073697047883547
1072,2.6,1703.0,700.0,1.7202180968901564
1073,2.65,1736.0,700.0,1.7327023778801682
1074,2.7,1769.0,700.0,1.744408435120681
1075,2.75,1802.0,700.0,1.746271491976682
1076,2.8,1834.0,700.0,1.7591809859431629
1077,2.85,1867.0,700.0,1.7595478971403922
1078,2.9,1900.0,700.0,1.7631765078768098
1079,2.95,1933.0,700.0,1.7771016328379003
1080,3.0,1966.0,700.0,1.776673019757677
1081,3.1,2031.0,700.0,1.7867174262886139
1082,3.2,2097.0,700.0,1.794313658107232
1083,3.25,2129.0,700.0,1.8019771919797172
1084,3.3,2162.0,700.0,1.8056372036744182
1085,3.4,2228.0,700.0,1.8078821721854146
1086,3.5,2293.0,700.0,1.8126600179936745
1087,3.6,2359.0,700.0,1.8210280733664732
1088,3.7,2424.0,700.0,1.821628891701996
1089,3.75,2457.0,700.0,1.8227399256080592
1090,3.8,2490.0,700.0,1.8279446844446863
1091,3.9,2555.0,700.0,1.832050009729275
1092,4.0,2621.0,700.0,1.837791084932991
1093,4.25,2785.0,700.0,1.846127839350552
1094,4.5,2949.0,700.0,1.8549073072786377
1095,4.75,3112.0,700.0,1.8657943395244885
1096,5.0,3276.0,700.0,1.8720932317514245
1097,5.25,3440.0,700.0,1.8775036968657264
1098,5.5,3604.0,700.0,1.8902122847010403
1099,5.75,3768.0,700.0,1.89566035096283
1100,6.0,3932.0,700.0,1.8989942527054384
1101,6.5,4259.0,700.0,1.9162753800835908
1102,7.0,4587.0,700.0,1.9306298181462673
1103,7.5,4915.0,700.0,1.9478024422131683
1104,10.0,6553.0,700.0,2.024436180889284
1105,12.5,8191.0,700.0,2.092649962608676
1106,15.0,9830.0,700.0,2.1675566485793105
1107,17.5,11468.0,700.0,2.227672283162893
1108,20.0,13106.0,700.0,2.3048066371165623
1109,22.5,14745.0,700.0,2.3660484060670477
1110,25.0,16383.0,700.0,2.4416747139988098
1111,27.5,18021.0,700.0,2.514292130106495
1112,30.0,19660.0,700.0,2.5830021269691565
1113,32.5,21298.0,700.0,2.653244570598451
1114,35.0,22936.0,700.0,2.722684389733563
1115,37.5,24575.0,700.0,2.7849791908200374
1116,40.0,26213.0,700.0,2.8461107564073918
1117,42.5,27851.0,700.0,2.89282288194835
1118,45.0,29490.0,700.0,2.9291821915464253
1119,47.5,31128.0,700.0,2.958118574614827
1120,50.0,32767.0,700.0,2.980981672341225
1121,52.5,34405.0,700.0,2.9966162494706423
1122,55.0,36043.0,700.0,3.00733757665958
1123,57.5,37682.0,700.0,3.01285534504846
1124,60.0,39320.0,700.0,3.0144160926787316
1125,62.5,40958.0,700.0,3.0145675973022867
1126,65.0,42597.0,700.0,3.014612098660348
1127,65.5,42924.0,700.0,3.0146178988373538
1128,66.0,43252.0,700.0,3.0145557969422776
1129,66.5,43580.0,700.0,3.014493095028783
1130,67.0,43907.0,700.0,3.0144795946168417
1131,67.5,44235.0,700.0,3.0144501937195636
1132,68.0,44563.0,700.0,3.0144197927918706
1133,68.5,44890.0,700.0,3.014444293539515
1134,69.0,45218.0,700.0,3.0144220928620116
1135,69.5,45546.0,700.0,3.014424992950535
1136,70.0,45873.0,700.0,3.0144799946290357
1137,70.5,46201.0,700.0,3.0143694912568413
1138,71.0,46529.0,700.0,3.0143492906403373
1139,71.5,46856.0,700.0,3.0143906919037864
1140,72.0,47184.0,700.0,3.0143735913819376
1141,72.5,47512.0,700.0,3.0143712913117438
1142,73.0,47839.0,700.0,3.014295989013758
1143,73.5,48167.0,700.0,3.014304089260955
1144,74.0,48495.0,700.0,3.014321789801075
1145,74.5,48822.0,700.0,3.0143493906434053
1146,75.0,49150.0,700.0,3.0143049892884353
1147,75.5,49478.0,700.0,3.0143096894318555
1148,76.0,49805.0,700.0,3.014298289083934
1149,76.5,50133.0,700.0,3.0142864887238283
1150,77.0,50461.0,700.0,3.0142592878937307
1151,77.5,50788.0,700.0,3.0142587878784712
1152,78.0,51116.0,700.0,3.0142229867859327
1153,78.5,51444.0,700.0,3.014220786718811
1154,79.0,51771.0,700.0,3.014154584698534
1155,79.5,52099.0,700.0,3.014180885501151
1156,80.0,52427.0,700.0,3.0142016861359053
1157,82.5,54065.0,700.0,3.014194885928412
1158,85.0,55703.0,700.0,3.0142018861420423
1159,87.5,57342.0,700.0,3.014237187219326
1160,90.0,58980.0,700.0,3.014208486343447
1161,92.5,60618.0,700.0,3.0142449874573343
1162,95.0,62257.0,700.0,3.0142283869507476
1163,97.5,63895.0,700.0,3.0142573878357846
1164,100.0,65534.0,700.0,3.01423788724068
1165,0.0,0.0,750.0,0.17009379085054988
1166,0.05,32.0,750.0,0.17018589366130513
1167,0.1,65.0,750.0,0.1697307797723319
1168,0.12,78.0,750.0,0.16968037823419932
1169,0.14,91.0,750.0,0.16960297587206724
1170,0.15,98.0,750.0,0.16976568083742719
1171,0.16,104.0,750.0,0.1702081943418679
1172,0.18,117.0,750.0,0.17009309082918794
1173,0.2,131.0,750.0,0.16986808396252326
1174,0.21,137.0,750.0,0.17027199628894965
1175,0.22,144.0,750.0,0.16983548296761972
1176,0.23,150.0,750.0,0.17009999103976522
1177,0.24,157.0,750.0,0.16993578602862666
1178,0.25,163.0,750.0,0.16990368504898246
1179,0.26,170.0,750.0,0.16986378383129389
1180,0.27,176.0,750.0,0.16986088374278904
1181,0.28,183.0,750.0,0.16982668269905707
1182,0.29,190.0,750.0,0.16979968187505798
1183,0.3,196.0,750.0,0.1698607837397391
1184,0.31,203.0,750.0,0.16965487745597727
1185,0.32,209.0,750.0,0.1697030789269691
1186,0.33,216.0,750.0,0.17010659124118732
1187,0.34,222.0,750.0,0.1698981848811298
1188,0.35,229.0,750.0,0.1695619746208064
1189,0.36,235.0,750.0,0.16962297648243524
